"crn, julian, press, theta, sigma, temp, sal, oxy, xmiss, fluor, nit, "
"#, day, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, %, ug/l, umol/kg, "
"129, 4694,   64.0, 24.6388,  23.658, 24.6525, 35.2724,   223.7,  -9.000,  0.2253,  -9.000,"
"129, 4694,   66.0, 24.5157,  23.704, 24.5298, 35.2834,   224.9,  -9.000,  0.2315,  -9.000,"
"129, 4694,   68.0, 24.3795,  23.742, 24.3940, 35.2796,   224.7,  -9.000,  0.2476,  -9.000,"
"129, 4694,   70.0, 24.1704,  23.797, 24.1852, 35.2697,   223.7,  -9.000,  0.2524,  -9.000,"
"129, 4694,   72.0, 24.0307,  23.834, 24.0459, 35.2647,   222.9,  -9.000,  0.2570,  -9.000,"
"129, 4694,   74.0, 23.9066,  23.863, 23.9222, 35.2544,   222.3,  -9.000,  0.2654,  -9.000,"
"129, 4694,   76.0, 23.8002,  23.894, 23.8161, 35.2539,   221.9,  -9.000,  0.2775,  -9.000,"
"129, 4694,   78.0, 23.6961,  23.930, 23.7124, 35.2601,   221.5,  -9.000,  0.2876,  -9.000,"
"129, 4694,   80.0, 23.6265,  23.956, 23.6432, 35.2675,   220.8,  -9.000,  0.3007,  -9.000,"
"129, 4694,   82.0, 23.5184,  23.986, 23.5354, 35.2662,   220.5,  -9.000,  0.3085,  -9.000,"
"129, 4694,   84.0, 23.4172,  24.018, 23.4346, 35.2694,   219.7,  -9.000,  0.3196,  -9.000,"
"129, 4694,   86.0, 23.3454,  24.044, 23.3632, 35.2753,   219.0,  -9.000,  0.3336,  -9.000,"
"129, 4694,   88.0, 23.2733,  24.067, 23.2914, 35.2777,   218.5,  -9.000,  0.3502,  -9.000,"
"129, 4694,   90.0, 23.1842,  24.092, 23.2027, 35.2771,   218.3,  -9.000,  0.3584,  -9.000,"
"129, 4694,   92.0, 23.0617,  24.124, 23.0806, 35.2723,   218.2,  -9.000,  0.3760,  -9.000,"
"129, 4694,   94.0, 22.9653,  24.151, 22.9845, 35.2710,   217.6,  -9.000,  0.3951,  -9.000,"
"129, 4694,   96.0, 22.8727,  24.176, 22.8923, 35.2686,   216.7,  -9.000,  0.4123,  -9.000,"
"129, 4694,   98.0, 22.7685,  24.201, 22.7884, 35.2622,   216.0,  -9.000,  0.4296,  -9.000,"
"129, 4694,  100.0, 22.6475,  24.234, 22.6677, 35.2601,   215.6,  -9.000,  0.4512,  -9.000,"
"129, 4694,  102.0, 22.5426,  24.260, 22.5631, 35.2557,   214.7,  -9.000,  0.4814,  -9.000,"
"129, 4694,  104.0, 22.4231,  24.290, 22.4440, 35.2495,   214.2,  -9.000,  0.5025,  -9.000,"
"129, 4694,  106.0, 22.3187,  24.315, 22.3399, 35.2440,   213.8,  -9.000,  0.5414,  -9.000,"
"129, 4694,  108.0, 22.2221,  24.339, 22.2437, 35.2392,   213.0,  -9.000,  0.5810,  -9.000,"
"129, 4694,  110.0, 22.1412,  24.364, 22.1631, 35.2429,   212.9,  -9.000,  0.6195,  -9.000,"
"129, 4694,  112.0, 22.0592,  24.390, 22.0814, 35.2459,   212.7,  -9.000,  0.6429,  -9.000,"
"129, 4694,  114.0, 21.9822,  24.414, 22.0047, 35.2501,   212.0,  -9.000,  0.6710,  -9.000,"
"129, 4694,  116.0, 21.8721,  24.439, 21.8950, 35.2417,   211.1,  -9.000,  0.7038,  -9.000,"
"129, 4694,  118.0, 21.7419,  24.465, 21.7651, 35.2284,   210.1,  -9.000,  0.7278,  -9.000,"
"129, 4694,  120.0, 21.6454,  24.489, 21.6689, 35.2246,   209.2,  -9.000,  0.7321,  -9.000,"
"129, 4694,  122.0, 21.5665,  24.513, 21.5903, 35.2271,   209.1,  -9.000,  0.7221,  -9.000,"
"129, 4694,  124.0, 21.4820,  24.531, 21.5061, 35.2202,   208.9,  -9.000,  0.7039,  -9.000,"
"129, 4694,  126.0, 21.3913,  24.549, 21.4157, 35.2107,   207.7,  -9.000,  0.6749,  -9.000,"
"129, 4694,  128.0, 21.3243,  24.566, 21.3491, 35.2095,   207.1,  -9.000,  0.6454,  -9.000,"
"129, 4694,  130.0, 21.2592,  24.585, 21.2843, 35.2106,   206.5,  -9.000,  0.6179,  -9.000,"
"129, 4694,  132.0, 21.1692,  24.608, 21.1946, 35.2084,   205.7,  -9.000,  0.5856,  -9.000,"
"129, 4694,  134.0, 21.0861,  24.630, 21.1118, 35.2082,   205.1,  -9.000,  0.5515,  -9.000,"
"129, 4694,  136.0, 21.0412,  24.646, 21.0673, 35.2129,   204.4,  -9.000,  0.5190,  -9.000,"
"129, 4694,  138.0, 20.9953,  24.661, 21.0217, 35.2159,   203.8,  -9.000,  0.4859,  -9.000,"
"129, 4694,  140.0, 20.9475,  24.676, 20.9743, 35.2187,   203.8,  -9.000,  0.4493,  -9.000,"
"129, 4694,  142.0, 20.9117,  24.691, 20.9388, 35.2259,   204.0,  -9.000,  0.4234,  -9.000,"
"129, 4694,  144.0, 20.8467,  24.708, 20.8741, 35.2247,   204.2,  -9.000,  0.3977,  -9.000,"
"129, 4694,  146.0, 20.7710,  24.730, 20.7988, 35.2262,   204.1,  -9.000,  0.3699,  -9.000,"
"129, 4694,  148.0, 20.6923,  24.748, 20.7204, 35.2227,   204.7,  -9.000,  0.3437,  -9.000,"
"129, 4694,  150.0, 20.6142,  24.766, 20.6425, 35.2186,   205.3,  -9.000,  0.3161,  -9.000,"
"129, 4694,  152.0, 20.5521,  24.782, 20.5808, 35.2175,   205.4,  -9.000,  0.2946,  -9.000,"
"129, 4694,  154.0, 20.4881,  24.794, 20.5172, 35.2115,   205.1,  -9.000,  0.2690,  -9.000,"
"129, 4694,  156.0, 20.4173,  24.808, 20.4466, 35.2044,   204.7,  -9.000,  0.2475,  -9.000,"
"129, 4694,  158.0, 20.3021,  24.828, 20.3317, 35.1904,   204.5,  -9.000,  0.2322,  -9.000,"
"129, 4694,  160.0, 20.1942,  24.848, 20.2241, 35.1789,   203.9,  -9.000,  0.2129,  -9.000,"
"129, 4694,  162.0, 20.1174,  24.862, 20.1475, 35.1709,   203.5,  -9.000,  0.1960,  -9.000,"
"129, 4694,  164.0, 20.0253,  24.881, 20.0557, 35.1631,   203.1,  -9.000,  0.1827,  -9.000,"
"129, 4694,  166.0, 19.9320,  24.897, 19.9627, 35.1523,   203.4,  -9.000,  0.1706,  -9.000,"
"129, 4694,  168.0, 19.8316,  24.913, 19.8626, 35.1389,   204.2,  -9.000,  0.1586,  -9.000,"
"129, 4694,  170.0, 19.7408,  24.929, 19.7719, 35.1284,   204.6,  -9.000,  0.1501,  -9.000,"
"129, 4694,  172.0, 19.6612,  24.943, 19.6926, 35.1189,   204.8,  -9.000,  0.1394,  -9.000,"
"129, 4694,  174.0, 19.5760,  24.957, 19.6077, 35.1091,   205.0,  -9.000,  0.1293,  -9.000,"
"129, 4694,  176.0, 19.4985,  24.970, 19.5305, 35.0993,   204.7,  -9.000,  0.1228,  -9.000,"
"129, 4694,  178.0, 19.4227,  24.981, 19.4550, 35.0886,   204.1,  -9.000,  0.1164,  -9.000,"
"129, 4694,  180.0, 19.3325,  24.995, 19.3650, 35.0764,   203.5,  -9.000,  0.1113,  -9.000,"
"129, 4694,  182.0, 19.2359,  25.011, 19.2687, 35.0640,   203.1,  -9.000,  0.1094,  -9.000,"
"129, 4694,  184.0, 19.1332,  25.026, 19.1662, 35.0494,   202.4,  -9.000,  0.1037,  -9.000,"
"129, 4694,  186.0, 19.0114,  25.045, 19.0447, 35.0329,   201.5,  -9.000,  0.0990,  -9.000,"
"129, 4694,  188.0, 18.9016,  25.060, 18.9351, 35.0166,   200.9,  -9.000,  0.0942,  -9.000,"
"129, 4694,  190.0, 18.7761,  25.079, 18.8098, 34.9993,   200.7,  -9.000,  0.0907,  -9.000,"
"129, 4694,  192.0, 18.6885,  25.092, 18.7224, 34.9876,   200.3,  -9.000,  0.0886,  -9.000,"
"129, 4694,  194.0, 18.5944,  25.105, 18.6285, 34.9742,   200.1,  -9.000,  0.0839,  -9.000,"
"129, 4694,  196.0, 18.5056,  25.119, 18.5399, 34.9623,   199.8,  -9.000,  0.0805,  -9.000,"
"129, 4694,  198.0, 18.4222,  25.131, 18.4568, 34.9508,   199.2,  -9.000,  0.0774,  -9.000,"
"129, 4694,  200.0, 18.3250,  25.145, 18.3599, 34.9383,   198.8,  -9.000,  0.0742,  -9.000,"
"130, 4749,    0.0, 26.2692,  23.198, 26.2692, 35.3274,   200.7,  -9.000,  0.0945,  -9.000,"
"130, 4749,    2.0, 26.2567,  23.210, 26.2571, 35.3376,   202.5,  -9.000,  0.0849,  -9.000,"
"130, 4749,    4.0, 26.2363,  23.215, 26.2372, 35.3357,   202.5,  -9.000,  0.0887,  -9.000,"
"130, 4749,    6.0, 26.2128,  23.220, 26.2142, 35.3330,   202.6,  -9.000,  0.0943,  -9.000,"
"130, 4749,    8.0, 26.1983,  23.225, 26.2001, 35.3333,   202.7,  -9.000,  0.0965,  -9.000,"
"130, 4749,   10.0, 26.1880,  23.231, 26.1903, 35.3373,   202.7,  -9.000,  0.1063,  -9.000,"
"130, 4749,   12.0, 26.1848,  23.232, 26.1875, 35.3377,   202.8,  -9.000,  0.1020,  -9.000,"
"130, 4749,   14.0, 26.1812,  23.236, 26.1843, 35.3411,   202.8,  -9.000,  0.0983,  -9.000,"
"130, 4749,   16.0, 26.1752,  23.239, 26.1788, 35.3421,   202.7,  -9.000,  0.1096,  -9.000,"
"130, 4749,   18.0, 26.1680,  23.241, 26.1720, 35.3426,   202.8,  -9.000,  0.1089,  -9.000,"
"130, 4749,   20.0, 26.1636,  23.243, 26.1681, 35.3436,   202.9,  -9.000,  0.1056,  -9.000,"
"130, 4749,   22.0, 26.1563,  23.247, 26.1612, 35.3447,   202.8,  -9.000,  0.1167,  -9.000,"
"130, 4749,   24.0, 26.1488,  23.251, 26.1542, 35.3473,   203.0,  -9.000,  0.1141,  -9.000,"
"130, 4749,   26.0, 26.1389,  23.258, 26.1448, 35.3521,   203.1,  -9.000,  0.1154,  -9.000,"
"130, 4749,   28.0, 26.1315,  23.261, 26.1378, 35.3533,   203.1,  -9.000,  0.1154,  -9.000,"
"130, 4749,   30.0, 26.1227,  23.263, 26.1294, 35.3527,   203.2,  -9.000,  0.1268,  -9.000,"
"130, 4749,   32.0, 26.1172,  23.265, 26.1243, 35.3523,   203.1,  -9.000,  0.1294,  -9.000,"
"130, 4749,   34.0, 26.1115,  23.266, 26.1191, 35.3525,   203.2,  -9.000,  0.1347,  -9.000,"
"130, 4749,   36.0, 26.1074,  23.270, 26.1155, 35.3553,   203.1,  -9.000,  0.1319,  -9.000,"
"130, 4749,   38.0, 26.1022,  23.276, 26.1107, 35.3608,   203.4,  -9.000,  0.1321,  -9.000,"
"130, 4749,   40.0, 26.0954,  23.280, 26.1044, 35.3635,   203.6,  -9.000,  0.1458,  -9.000,"
"130, 4749,   42.0, 26.0901,  23.283, 26.0995, 35.3659,   203.7,  -9.000,  0.1526,  -9.000,"
"130, 4749,   44.0, 26.0838,  23.286, 26.0937, 35.3670,   203.9,  -9.000,  0.1431,  -9.000,"
"130, 4749,   46.0, 26.0742,  23.290, 26.0845, 35.3678,   204.1,  -9.000,  0.1492,  -9.000,"
"130, 4749,   48.0, 26.0623,  23.292, 26.0730, 35.3666,   204.1,  -9.000,  0.1531,  -9.000,"
"130, 4749,   50.0, 26.0415,  23.297, 26.0527, 35.3645,   204.2,  -9.000,  0.1580,  -9.000,"
"130, 4749,   52.0, 25.9978,  23.308, 26.0094, 35.3605,   204.5,  -9.000,  0.1589,  -9.000,"
"130, 4749,   54.0, 25.9223,  23.327, 25.9343, 35.3548,   205.2,  -9.000,  0.1631,  -9.000,"
"130, 4749,   56.0, 25.8220,  23.354, 25.8344, 35.3483,   206.4,  -9.000,  0.1751,  -9.000,"
"130, 4749,   58.0, 25.6963,  23.388, 25.7092, 35.3425,   208.1,  -9.000,  0.1827,  -9.000,"
"130, 4749,   60.0, 25.5653,  23.423, 25.5786, 35.3349,   209.7,  -9.000,  0.1918,  -9.000,"
"130, 4749,   62.0, 25.4384,  23.459, 25.4521, 35.3305,   211.4,  -9.000,  0.2014,  -9.000,"
"130, 4749,   64.0, 25.2853,  23.503, 25.2993, 35.3264,   213.3,  -9.000,  0.2152,  -9.000,"
"130, 4749,   66.0, 25.0211,  23.576, 25.0355, 35.3161,   214.9,  -9.000,  0.2273,  -9.000,"
"130, 4749,   68.0, 24.7703,  23.649, 24.7849, 35.3128,   216.8,  -9.000,  0.2504,  -9.000,"
"130, 4749,   70.0, 24.6017,  23.699, 24.6167, 35.3116,   217.5,  -9.000,  0.2600,  -9.000,"
"130, 4749,   72.0, 24.4057,  23.755, 24.4211, 35.3079,   218.6,  -9.000,  0.2720,  -9.000,"
"130, 4749,   74.0, 24.1127,  23.838, 24.1284, 35.3012,   218.9,  -9.000,  0.2850,  -9.000,"
"130, 4749,   76.0, 23.8987,  23.900, 23.9147, 35.2995,   220.0,  -9.000,  0.3065,  -9.000,"
"130, 4749,   78.0, 23.6703,  23.964, 23.6866, 35.2956,   221.4,  -9.000,  0.3367,  -9.000,"
"130, 4749,   80.0, 23.4813,  24.018, 23.4979, 35.2940,   223.2,  -9.000,  0.3531,  -9.000,"
"130, 4749,   82.0, 23.3352,  24.061, 23.3521, 35.2947,   224.0,  -9.000,  0.3587,  -9.000,"
"130, 4749,   84.0, 23.1948,  24.105, 23.2121, 35.2980,   224.0,  -9.000,  0.3692,  -9.000,"
"130, 4749,   86.0, 23.0475,  24.149, 23.0651, 35.3002,   224.2,  -9.000,  0.3796,  -9.000,"
"130, 4749,   88.0, 22.9094,  24.189, 22.9274, 35.3009,   224.5,  -9.000,  0.3970,  -9.000,"
"130, 4749,   90.0, 22.7621,  24.233, 22.7804, 35.3020,   224.5,  -9.000,  0.4160,  -9.000,"
"130, 4749,   92.0, 22.6386,  24.268, 22.6571, 35.3023,   224.3,  -9.000,  0.4351,  -9.000,"
"130, 4749,   94.0, 22.5079,  24.306, 22.5268, 35.3031,   224.2,  -9.000,  0.4522,  -9.000,"
"130, 4749,   96.0, 22.3882,  24.342, 22.4074, 35.3060,   224.0,  -9.000,  0.4790,  -9.000,"
"130, 4749,   98.0, 22.3069,  24.368, 22.3265, 35.3089,   223.2,  -9.000,  0.4994,  -9.000,"
"130, 4749,  100.0, 22.2230,  24.393, 22.2429, 35.3110,   222.8,  -9.000,  0.5142,  -9.000,"
"130, 4749,  102.0, 22.1067,  24.429, 22.1270, 35.3151,   222.3,  -9.000,  0.5330,  -9.000,"
"130, 4749,  104.0, 22.0086,  24.462, 22.0292, 35.3226,   221.6,  -9.000,  0.5506,  -9.000,"
"130, 4749,  106.0, 21.9320,  24.485, 21.9530, 35.3242,   220.5,  -9.000,  0.5710,  -9.000,"
"130, 4749,  108.0, 21.8422,  24.508, 21.8635, 35.3224,   220.2,  -9.000,  0.5951,  -9.000,"
"130, 4749,  110.0, 21.7502,  24.536, 21.7718, 35.3244,   220.0,  -9.000,  0.6371,  -9.000,"
"130, 4749,  112.0, 21.6727,  24.559, 21.6947, 35.3267,   219.7,  -9.000,  0.6622,  -9.000,"
"130, 4749,  114.0, 21.6069,  24.578, 21.6292, 35.3281,   219.4,  -9.000,  0.6797,  -9.000,"
"130, 4749,  116.0, 21.5139,  24.603, 21.5365, 35.3265,   219.2,  -9.000,  0.6836,  -9.000,"
"130, 4749,  118.0, 21.4552,  24.620, 21.4782, 35.3274,   218.7,  -9.000,  0.6943,  -9.000,"
"130, 4749,  120.0, 21.3857,  24.637, 21.4090, 35.3254,   218.1,  -9.000,  0.7004,  -9.000,"
"130, 4749,  122.0, 21.3014,  24.659, 21.3251, 35.3231,   217.4,  -9.000,  0.6995,  -9.000,"
"130, 4749,  124.0, 21.2225,  24.679, 21.2464, 35.3211,   216.3,  -9.000,  0.6938,  -9.000,"
"130, 4749,  126.0, 21.1503,  24.698, 21.1746, 35.3197,   215.1,  -9.000,  0.6792,  -9.000,"
"130, 4749,  128.0, 21.0880,  24.712, 21.1126, 35.3159,   213.7,  -9.000,  0.6653,  -9.000,"
"130, 4749,  130.0, 21.0305,  24.725, 21.0555, 35.3125,   213.1,  -9.000,  0.6469,  -9.000,"
"130, 4749,  132.0, 20.9713,  24.738, 20.9966, 35.3090,   212.7,  -9.000,  0.6216,  -9.000,"
"130, 4749,  134.0, 20.9132,  24.751, 20.9388, 35.3046,   212.5,  -9.000,  0.5998,  -9.000,"
"130, 4749,  136.0, 20.8658,  24.762, 20.8918, 35.3020,   212.2,  -9.000,  0.5783,  -9.000,"
"130, 4749,  138.0, 20.8035,  24.775, 20.8298, 35.2969,   211.8,  -9.000,  0.5534,  -9.000,"
"130, 4749,  140.0, 20.7463,  24.787, 20.7729, 35.2922,   211.1,  -9.000,  0.5304,  -9.000,"
"130, 4749,  142.0, 20.6711,  24.800, 20.6980, 35.2836,   210.8,  -9.000,  0.5046,  -9.000,"
"130, 4749,  144.0, 20.5852,  24.816, 20.6125, 35.2735,   210.1,  -9.000,  0.4791,  -9.000,"
"130, 4749,  146.0, 20.4919,  24.833, 20.5195, 35.2627,   209.2,  -9.000,  0.4513,  -9.000,"
"130, 4749,  148.0, 20.4006,  24.849, 20.4284, 35.2519,   208.3,  -9.000,  0.4242,  -9.000,"
"130, 4749,  150.0, 20.3137,  24.864, 20.3418, 35.2416,   207.7,  -9.000,  0.3914,  -9.000,"
"130, 4749,  152.0, 20.2020,  24.883, 20.2304, 35.2268,   207.4,  -9.000,  0.3645,  -9.000,"
"130, 4749,  154.0, 20.1156,  24.897, 20.1442, 35.2162,   207.3,  -9.000,  0.3307,  -9.000,"
"130, 4749,  156.0, 20.0431,  24.910, 20.0721, 35.2077,   207.2,  -9.000,  0.3041,  -9.000,"
"130, 4749,  158.0, 19.9729,  24.922, 20.0021, 35.1986,   207.1,  -9.000,  0.2809,  -9.000,"
"130, 4749,  160.0, 19.9037,  24.933, 19.9332, 35.1891,   207.0,  -9.000,  0.2645,  -9.000,"
"130, 4749,  162.0, 19.8084,  24.948, 19.8382, 35.1761,   206.9,  -9.000,  0.2464,  -9.000,"
"130, 4749,  164.0, 19.7280,  24.961, 19.7581, 35.1657,   206.8,  -9.000,  0.2264,  -9.000,"
"130, 4749,  166.0, 19.6270,  24.977, 19.6573, 35.1521,   207.1,  -9.000,  0.2103,  -9.000,"
"130, 4749,  168.0, 19.5302,  24.992, 19.5608, 35.1391,   206.8,  -9.000,  0.1927,  -9.000,"
"130, 4749,  170.0, 19.4493,  25.005, 19.4802, 35.1279,   206.7,  -9.000,  0.1753,  -9.000,"
"130, 4749,  172.0, 19.3762,  25.015, 19.4074, 35.1172,   206.5,  -9.000,  0.1606,  -9.000,"
"130, 4749,  174.0, 19.2887,  25.028, 19.3201, 35.1045,   206.5,  -9.000,  0.1509,  -9.000,"
"130, 4749,  176.0, 19.1880,  25.043, 19.2196, 35.0896,   206.2,  -9.000,  0.1425,  -9.000,"
"130, 4749,  178.0, 19.0836,  25.057, 19.1155, 35.0734,   206.1,  -9.000,  0.1341,  -9.000,"
"130, 4749,  180.0, 18.9852,  25.071, 19.0173, 35.0589,   205.8,  -9.000,  0.1261,  -9.000,"
"130, 4749,  182.0, 18.9001,  25.084, 18.9325, 35.0470,   205.1,  -9.000,  0.1193,  -9.000,"
"130, 4749,  184.0, 18.7864,  25.099, 18.8190, 35.0295,   204.3,  -9.000,  0.1099,  -9.000,"
"130, 4749,  186.0, 18.6845,  25.113, 18.7173, 35.0141,   203.1,  -9.000,  0.1026,  -9.000,"
"130, 4749,  188.0, 18.5896,  25.127, 18.6227, 35.0005,   202.2,  -9.000,  0.0963,  -9.000,"
"130, 4749,  190.0, 18.4581,  25.145, 18.4913, 34.9808,   201.8,  -9.000,  0.0885,  -9.000,"
"130, 4749,  192.0, 18.3220,  25.163, 18.3554, 34.9599,   201.0,  -9.000,  0.0804,  -9.000,"
"130, 4749,  194.0, 18.1938,  25.179, 18.2274, 34.9396,   201.0,  -9.000,  0.0743,  -9.000,"
"130, 4749,  196.0, 18.0578,  25.197, 18.0916, 34.9194,   201.1,  -9.000,  0.0714,  -9.000,"
"130, 4749,  198.0, 17.9660,  25.209, 17.9999, 34.9052,   201.2,  -9.000,  0.0689,  -9.000,"
"130, 4749,  200.0, 17.8253,  25.227, 17.8594, 34.8841,   200.9,  -9.000,  0.0695,  -9.000,"
"131, 4770,    0.0, 25.5012,  23.499, 25.5012, 35.4096,   205.8,  -9.000,  0.2057,  -9.000,"
"131, 4770,    2.0, 25.5003,  23.501, 25.5008, 35.4114,   205.8,  -9.000,  0.2176,  -9.000,"
"131, 4770,    4.0, 25.5017,  23.499, 25.5026, 35.4101,   205.8,  -9.000,  0.2244,  -9.000,"
"131, 4770,    6.0, 25.4999,  23.500, 25.5012, 35.4106,   205.8,  -9.000,  0.2052,  -9.000,"
"131, 4770,    8.0, 25.4831,  23.505, 25.4849, 35.4101,   205.9,  -9.000,  0.2109,  -9.000,"
"131, 4770,   10.0, 25.4662,  23.510, 25.4684, 35.4095,   206.0,  -9.000,  0.2154,  -9.000,"
"131, 4770,   12.0, 25.4596,  23.512, 25.4622, 35.4096,   206.3,  -9.000,  0.2168,  -9.000,"
"131, 4770,   14.0, 25.4554,  23.513, 25.4585, 35.4092,   206.4,  -9.000,  0.2324,  -9.000,"
"131, 4770,   16.0, 25.4531,  23.514, 25.4566, 35.4092,   206.2,  -9.000,  0.2370,  -9.000,"
"131, 4770,   18.0, 25.4495,  23.515, 25.4535, 35.4092,   206.4,  -9.000,  0.2527,  -9.000,"
"131, 4770,   20.0, 25.4479,  23.515, 25.4523, 35.4092,   206.3,  -9.000,  0.2660,  -9.000,"
"131, 4770,   22.0, 25.4463,  23.516, 25.4512, 35.4092,   206.3,  -9.000,  0.2409,  -9.000,"
"131, 4770,   24.0, 25.4444,  23.516, 25.4496, 35.4092,   206.3,  -9.000,  0.2469,  -9.000,"
"131, 4770,   26.0, 25.4418,  23.517, 25.4475, 35.4091,   206.3,  -9.000,  0.2708,  -9.000,"
"131, 4770,   28.0, 25.4395,  23.518, 25.4456, 35.4091,   206.4,  -9.000,  0.2683,  -9.000,"
"131, 4770,   30.0, 25.4359,  23.519, 25.4425, 35.4090,   206.4,  -9.000,  0.2769,  -9.000,"
"131, 4770,   32.0, 25.4341,  23.519, 25.4411, 35.4089,   206.4,  -9.000,  0.2581,  -9.000,"
"131, 4770,   34.0, 25.4332,  23.520, 25.4407, 35.4090,   206.3,  -9.000,  0.2602,  -9.000,"
"131, 4770,   36.0, 25.4312,  23.520, 25.4391, 35.4089,   206.4,  -9.000,  0.2713,  -9.000,"
"131, 4770,   38.0, 25.4287,  23.521, 25.4370, 35.4088,   206.6,  -9.000,  0.2737,  -9.000,"
"131, 4770,   40.0, 25.4267,  23.521, 25.4354, 35.4088,   206.5,  -9.000,  0.2969,  -9.000,"
"131, 4770,   42.0, 25.4254,  23.522, 25.4346, 35.4088,   206.5,  -9.000,  0.3103,  -9.000,"
"131, 4770,   44.0, 25.4238,  23.522, 25.4335, 35.4089,   206.6,  -9.000,  0.3056,  -9.000,"
"131, 4770,   46.0, 25.4229,  23.523, 25.4330, 35.4089,   206.3,  -9.000,  0.3142,  -9.000,"
"131, 4770,   48.0, 25.4220,  23.523, 25.4326, 35.4088,   206.4,  -9.000,  0.3255,  -9.000,"
"131, 4770,   50.0, 25.4209,  23.523, 25.4319, 35.4088,   206.4,  -9.000,  0.3265,  -9.000,"
"131, 4770,   52.0, 25.4192,  23.524, 25.4306, 35.4086,   206.5,  -9.000,  0.3448,  -9.000,"
"131, 4770,   54.0, 25.4126,  23.525, 25.4244, 35.4081,   206.5,  -9.000,  0.3395,  -9.000,"
"131, 4770,   56.0, 25.3664,  23.537, 25.3787, 35.4048,   206.5,  -9.000,  0.3743,  -9.000,"
"131, 4770,   58.0, 25.3037,  23.553, 25.3164, 35.4009,   206.5,  -9.000,  0.3765,  -9.000,"
"131, 4770,   60.0, 25.1546,  23.592, 25.1677, 35.3920,   206.4,  -9.000,  0.3857,  -9.000,"
"131, 4770,   62.0, 25.0511,  23.620, 25.0646, 35.3876,   207.3,  -9.000,  0.3944,  -9.000,"
"131, 4770,   64.0, 24.9417,  23.649, 24.9556, 35.3811,   208.7,  -9.000,  0.3939,  -9.000,"
"131, 4770,   66.0, 24.6410,  23.726, 24.6552, 35.3624,   212.6,  -9.000,  0.4230,  -9.000,"
"131, 4770,   68.0, 24.4183,  23.784, 24.4328, 35.3508,   217.7,  -9.000,  0.4598,  -9.000,"
"131, 4770,   70.0, 24.1457,  23.856, 24.1605, 35.3386,   221.0,  -9.000,  0.4575,  -9.000,"
"131, 4770,   72.0, 23.9342,  23.914, 23.9493, 35.3323,   222.5,  -9.000,  0.4677,  -9.000,"
"131, 4770,   74.0, 23.7373,  23.968, 23.7528, 35.3262,   222.0,  -9.000,  0.4826,  -9.000,"
"131, 4770,   76.0, 23.4706,  24.037, 23.4864, 35.3146,   220.3,  -9.000,  0.5279,  -9.000,"
"131, 4770,   78.0, 23.2007,  24.110, 23.2167, 35.3073,   218.7,  -9.000,  0.5333,  -9.000,"
"131, 4770,   80.0, 23.0652,  24.148, 23.0816, 35.3054,   218.0,  -9.000,  0.5592,  -9.000,"
"131, 4770,   82.0, 22.9220,  24.187, 22.9387, 35.3023,   218.8,  -9.000,  0.5569,  -9.000,"
"131, 4770,   84.0, 22.7426,  24.235, 22.7596, 35.2983,   220.6,  -9.000,  0.5788,  -9.000,"
"131, 4770,   86.0, 22.6001,  24.275, 22.6174, 35.2972,   220.7,  -9.000,  0.5772,  -9.000,"
"131, 4770,   88.0, 22.4424,  24.316, 22.4601, 35.2917,   219.6,  -9.000,  0.5795,  -9.000,"
"131, 4770,   90.0, 22.2416,  24.368, 22.2595, 35.2851,   218.1,  -9.000,  0.5760,  -9.000,"
"131, 4770,   92.0, 22.0735,  24.413, 22.0917, 35.2827,   217.2,  -9.000,  0.5979,  -9.000,"
"131, 4770,   94.0, 21.9549,  24.447, 21.9734, 35.2823,   216.2,  -9.000,  0.5899,  -9.000,"
"131, 4770,   96.0, 21.8352,  24.478, 21.8541, 35.2800,   215.7,  -9.000,  0.5987,  -9.000,"
"131, 4770,   98.0, 21.7387,  24.503, 21.7580, 35.2774,   215.6,  -9.000,  0.5970,  -9.000,"
"131, 4770,  100.0, 21.6491,  24.527, 21.6686, 35.2762,   214.8,  -9.000,  0.5909,  -9.000,"
"131, 4770,  102.0, 21.5760,  24.547, 21.5959, 35.2757,   213.4,  -9.000,  0.5790,  -9.000,"
"131, 4770,  104.0, 21.4877,  24.571, 21.5080, 35.2753,   212.6,  -9.000,  0.5945,  -9.000,"
"131, 4770,  106.0, 21.4107,  24.591, 21.4313, 35.2741,   212.2,  -9.000,  0.5622,  -9.000,"
"131, 4770,  108.0, 21.3264,  24.613, 21.3473, 35.2718,   211.7,  -9.000,  0.5596,  -9.000,"
"131, 4770,  110.0, 21.2424,  24.634, 21.2636, 35.2687,   210.6,  -9.000,  0.5713,  -9.000,"
"131, 4770,  112.0, 21.1728,  24.651, 21.1943, 35.2663,   210.3,  -9.000,  0.5385,  -9.000,"
"131, 4770,  114.0, 21.1086,  24.666, 21.1305, 35.2633,   209.7,  -9.000,  0.5388,  -9.000,"
"131, 4770,  116.0, 21.0382,  24.683, 21.0604, 35.2598,   209.3,  -9.000,  0.5093,  -9.000,"
"131, 4770,  118.0, 20.9659,  24.699, 20.9885, 35.2558,   208.7,  -9.000,  0.4929,  -9.000,"
"131, 4770,  120.0, 20.8817,  24.719, 20.9046, 35.2520,   207.8,  -9.000,  0.4857,  -9.000,"
